Ticket_#,Customer_Complaint,Date,Date_month_year,Time,Received_Via,City,State,Zip_code,Status,Filing_on_Behalf_of_Someone,Complaint_Type,Status_Group,Cleaned_Complaint
279378,Forced Bundling of Internet Service with CATV,05-07-2015,05-Jul-15,9:16:13 PM,Customer Care Call,Ayer,Massachusetts,1432,Open,No,Service/Network,Unresolved,forced bundling of internet service with catv
301854,Comcast Internet,21-05-2015,21-May-15,4:31:00 PM,Customer Care Call,Baden,Pennsylvania,15005,Closed,Yes,Other/Technical,Unresolved,comcast internet
306805,Failure to deliver service,26-05-2015,26-May-15,11:29:54 AM,Customer Care Call,Bainbridge Island,Washington,98110,Solved,No,Service/Network,Resolved,failure to deliver service
373653,Comcast HBO Go PS4 app,29-06-2015,29-Jun-15,8:40:56 PM,Customer Care Call,Bainbridge Island,Washington,98110,Pending,No,Other/Technical,Unresolved,comcast hbo go ps app
304583,Comcast's refusal to recognize written notice of termination of service,23-05-2015,23-May-15,10:37:56 AM,Customer Care Call,Bala Cynwyd,Pennsylvania,19004,Solved,No,Service/Network,Resolved,comcasts refusal to recognize written notice of termination of service
324795,Rates,06-05-2015,06-May-15,9:59:39 AM,Internet,Bala Cynwyd,Pennsylvania,19004,Closed,No,Other/Technical,Unresolved,rates
348338,Termination Fee,18-06-2015,18-Jun-15,11:14:49 AM,Internet,Ballston Lake,New York,12019,Solved,No,Billing/Charges,Resolved,termination fee
241422,Comcast internet/cable,17-04-2015,17-Apr-15,1:21:20 PM,Internet,Baltimore,Maryland,21224,Closed,No,Other/Technical,Unresolved,comcast internetcable
252368,I AM BEING CHARGE DOUBLE FOR MY CABLE BILL.,23-04-2015,23-Apr-15,12:56:29 PM,Customer Care Call,Baltimore,Maryland,21207,Open,No,Billing/Charges,Unresolved,i am being charge double for my cable bill
259003,REPEATED Comcast billing issues,27-04-2015,27-Apr-15,1:35:21 PM,Customer Care Call,Baltimore,Maryland,21239,Closed,No,Billing/Charges,Unresolved,repeated comcast billing issues
312881,unauthorized comcast username setup,29-05-2015,29-May-15,6:31:23 AM,Customer Care Call,Baltimore,Maryland,21206,Open,No,Other/Technical,Unresolved,unauthorized comcast username setup
319505,Services turned off in retaliation for complaints,06-02-2015,06-Feb-15,5:14:14 PM,Customer Care Call,Baltimore,Maryland,21218,Closed,No,Service/Network,Unresolved,services turned off in retaliation for complaints
342923,Comcast does not disclose the Internet speed I'm paying for anywhere on my bill or online,16-06-2015,16-Jun-15,11:17:13 AM,Customer Care Call,Baltimore,Maryland,21218,Open,No,Billing/Charges,Unresolved,comcast does not disclose the internet speed im paying for anywhere on my bill or online
343096,Internet speeds disclosure on bill,16-06-2015,16-Jun-15,12:11:39 PM,Internet,Baltimore,Maryland,21218,Solved,No,Billing/Charges,Resolved,internet speeds disclosure on bill
343625,Internet speed not disclosed,16-06-2015,16-Jun-15,3:09:53 PM,Customer Care Call,Baltimore,Maryland,21237,Solved,No,Internet Speed,Resolved,internet speed not disclosed
348974,Intermittent Service,18-06-2015,18-Jun-15,2:04:40 PM,Customer Care Call,Baltimore,Maryland,21209,Solved,No,Service/Network,Resolved,intermittent service
356080,Comcast billing practices,22-06-2015,22-Jun-15,2:31:19 PM,Internet,Baltimore,Maryland,21218,Solved,No,Billing/Charges,Resolved,comcast billing practices
360196,monopoly,23-06-2015,23-Jun-15,9:28:56 PM,Internet,Baltimore,Maryland,21225,Solved,No,Other/Technical,Resolved,monopoly
358485,Consistently Slow and Throttled Internet Speeds,23-06-2015,23-Jun-15,1:56:14 PM,Internet,Baltimore,Maryland,21217,Pending,No,Internet Speed,Unresolved,consistently slow and throttled internet speeds
360378,Paying for high speed internet with Comcast. Consistently getting slow service.,23-06-2015,23-Jun-15,10:37:16 PM,Internet,Baltimore,Maryland,21202,Open,No,Internet Speed,Unresolved,paying for high speed internet with comcast consistently getting slow service
357904,Comcast Monopoly on Packages is costing me more money for same service,23-06-2015,23-Jun-15,11:49:09 AM,Customer Care Call,Baltimore,Maryland,21212,Solved,No,Service/Network,Resolved,comcast monopoly on packages is costing me more money for same service
361480,"hidden fees, dropped internet connection",24-06-2015,24-Jun-15,11:43:44 AM,Internet,Baltimore,Maryland,21224,Solved,Yes,Billing/Charges,Resolved,hidden fees dropped internet connection
364840,COMCAST HIGH SPEED INTERNET MONOPOLY,25-06-2015,25-Jun-15,12:58:48 PM,Internet,Baltimore,Maryland,21224,Solved,No,Internet Speed,Resolved,comcast high speed internet monopoly
368793,ComCast cable In Maryland,26-06-2015,26-Jun-15,4:25:27 PM,Customer Care Call,Baltimore,Maryland,21222,Solved,No,Other/Technical,Resolved,comcast cable in maryland
370296,Billing Dispute & Poor Customer Service,27-06-2015,27-Jun-15,5:21:39 PM,Internet,Baltimore,Maryland,21239,Closed,No,Billing/Charges,Unresolved,billing dispute  poor customer service
373716,Comcast change contract,29-06-2015,29-Jun-15,9:27:12 PM,Customer Care Call,Baltimore,Maryland,21239,Solved,Yes,Other/Technical,Resolved,comcast change contract
360325,Comcast throttle,23-06-2015,23-Jun-15,10:16:47 PM,Customer Care Call,Bargersville,Indiana,46106,Pending,No,Internet Speed,Unresolved,comcast throttle
249688,Xfinity WiFi access,22-04-2015,22-Apr-15,10:53:59 AM,Internet,Barnegat,New Jersey,8005,Closed,No,Other/Technical,Unresolved,xfinity wifi access
270364,"No internet, no cable",05-02-2015,05-Feb-15,9:14:09 PM,Customer Care Call,Barrington,Illinois,60010,Open,No,Other/Technical,Unresolved,no internet no cable
256911,Internet service slow and intermittent,25-04-2015,25-Apr-15,1:09:19 PM,Customer Care Call,Bartlett,Tennessee,38133,Closed,No,Internet Speed,Unresolved,internet service slow and intermittent
332159,Comcast Account,06-10-2015,06-Oct-15,10:09:01 AM,Customer Care Call,Bartlett,Tennessee,38135,Solved,No,Other/Technical,Resolved,comcast account
294386,Week long issues with speed and no help from comcast,18-05-2015,18-May-15,9:36:31 AM,Internet,Bartonville,Illinois,61607,Solved,No,Internet Speed,Resolved,week long issues with speed and no help from comcast
327139,Data Usage Cap Maine,06-06-2015,06-Jun-15,8:04:42 PM,Customer Care Call,Bath,Maine,4530,Open,No,Other/Technical,Unresolved,data usage cap maine
360806,Comcasts Shady Business Practices,24-06-2015,24-Jun-15,3:43:45 AM,Internet,Battle Ground,Washington,98604,Open,Yes,Other/Technical,Unresolved,comcasts shady business practices
375249,Comcast cable,30-06-2015,30-Jun-15,3:47:29 PM,Internet,Beach Haven,New Jersey,8008,Pending,No,Other/Technical,Unresolved,comcast cable
373009,Comcast Pricing,29-06-2015,29-Jun-15,4:50:06 PM,Internet,Beachwood,New Jersey,8722,Open,No,Billing/Charges,Unresolved,comcast pricing
229055,Comcast Complaint,04-10-2015,04-Oct-15,2:35:54 PM,Internet,Beale Afb,California,95903,Closed,No,Other/Technical,Unresolved,comcast complaint
365445,CABLE,25-06-2015,25-Jun-15,2:25:23 PM,Internet,Beaver Falls,Pennsylvania,15010,Solved,No,Other/Technical,Resolved,cable
252877,Comcast Charges,23-04-2015,23-Apr-15,3:20:54 PM,Customer Care Call,Beaverton,Oregon,97005,Open,No,Billing/Charges,Unresolved,comcast charges
316088,Comcast,31-05-2015,31-May-15,11:02:38 PM,Customer Care Call,Beaverton,Oregon,97006,Pending,No,Other/Technical,Unresolved,comcast
297569,Internet needed!,19-05-2015,19-May-15,4:23:00 PM,Internet,Bedford,Indiana,47421,Solved,No,Other/Technical,Resolved,internet needed
282375,Deceptive Practices,05-10-2015,05-Oct-15,9:54:33 AM,Internet,Bedford,Pennsylvania,15522,Solved,No,Other/Technical,Resolved,deceptive practices
249174,Comcast fraud,21-04-2015,21-Apr-15,9:56:13 PM,Internet,Bel Air,Maryland,21014,Closed,No,Other/Technical,Unresolved,comcast fraud
327919,Complaint CR Comcast Problem - VOIP Phone not working for days,06-08-2015,06-Aug-15,10:23:24 AM,Internet,Bel Air,Maryland,21014,Solved,No,Other/Technical,Resolved,complaint cr comcast problem  voip phone not working for days
238313,Comcast,15-04-2015,15-Apr-15,9:40:42 PM,Internet,Belleville,Michigan,48111,Closed,No,Other/Technical,Unresolved,comcast
226213,Double-billing,04-09-2015,04-Sep-15,12:15:51 PM,Internet,Bellevue,Washington,98004,Closed,No,Billing/Charges,Unresolved,doublebilling
216441,download speeds slower than dial-up but paying for 25 Mbps,04-03-2015,04-Mar-15,1:41:50 PM,Internet,Bellevue,Washington,98006,Closed,No,Internet Speed,Unresolved,download speeds slower than dialup but paying for  mbps
364301,Comcast billing error,25-06-2015,25-Jun-15,11:33:32 AM,Internet,Bellingham,Washington,98229,Solved,Yes,Billing/Charges,Resolved,comcast billing error
367375,Comcast Internet Technical Support,26-06-2015,26-Jun-15,4:54:18 AM,Internet,Bellingham,Washington,98225,Solved,No,Customer Service,Resolved,comcast internet technical support
235996,Comcast Blocking HBOGo on PS4,14-04-2015,14-Apr-15,9:08:59 PM,Customer Care Call,Belmont,California,94002,Closed,No,Other/Technical,Unresolved,comcast blocking hbogo on ps
231265,Residentail Broadband Data Caps,04-12-2015,04-Dec-15,3:10:25 PM,Internet,Belmont,Michigan,49306,Closed,No,Other/Technical,Unresolved,residentail broadband data caps
363097,Comcast,24-06-2015,24-Jun-15,6:24:00 PM,Internet,Belton,Missouri,64012,Open,No,Other/Technical,Unresolved,comcast
304557,Monthly Charges Increased without any notice,23-05-2015,23-May-15,10:19:35 AM,Internet,Beltsville,Maryland,20705,Solved,No,Billing/Charges,Resolved,monthly charges increased without any notice
260284,Comcast internet for low income families,27-04-2015,27-Apr-15,8:57:16 PM,Customer Care Call,Belvidere,Illinois,61008,Closed,No,Other/Technical,Unresolved,comcast internet for low income families
260286,Comcast internet for low income families,27-04-2015,27-Apr-15,8:57:43 PM,Internet,Belvidere,Illinois,61008,Closed,No,Other/Technical,Unresolved,comcast internet for low income families
272802,Comcast Service and customer service representative,05-04-2015,05-Apr-15,8:59:22 PM,Internet,Bensalem,Pennsylvania,19020,Closed,No,Service/Network,Unresolved,comcast service and customer service representative
293050,Poor internet connection/dropped connection since installation of new modem,16-05-2015,16-May-15,8:32:31 AM,Internet,Bensalem,Pennsylvania,19020,Solved,No,Other/Technical,Resolved,poor internet connectiondropped connection since installation of new modem
351961,Comcast Billing,19-06-2015,19-Jun-15,1:46:28 PM,Internet,Bensalem,Pennsylvania,19020,Solved,Yes,Billing/Charges,Resolved,comcast billing
360739,Bank Fee Refund Reques,24-06-2015,24-Jun-15,1:48:55 AM,Internet,Berkeley,California,94704,Closed,No,Billing/Charges,Unresolved,bank fee refund reques
360830,COMCAST Unfair Charge,24-06-2015,24-Jun-15,4:24:26 AM,Internet,Berkeley,California,94705,Pending,No,Billing/Charges,Unresolved,comcast unfair charge
370385,Wrongful Billing,27-06-2015,27-Jun-15,6:44:08 PM,Customer Care Call,Berkeley,California,94704,Solved,No,Billing/Charges,Resolved,wrongful billing
232450,Billing problem,13-04-2015,13-Apr-15,2:26:56 PM,Customer Care Call,Berkeley Lake,Georgia,30096,Closed,No,Billing/Charges,Unresolved,billing problem
373879,Service refusal and lower than advertised speeds.,30-06-2015,30-Jun-15,12:40:28 AM,Internet,Berkeley Spring,West Virginia,25411,Open,No,Internet Speed,Unresolved,service refusal and lower than advertised speeds
347973,COMCAST - MAJOR COMPLAINT 1ST TIME CUSTOMER - AGGRAVATED HEALTH ISSUES,18-06-2015,18-Jun-15,9:37:51 AM,Customer Care Call,Berwyn,Pennsylvania,19312,Closed,No,Customer Service,Unresolved,comcast  major complaint st time customer  aggravated health issues
353984,Connecting the service,20-06-2015,20-Jun-15,3:28:21 PM,Customer Care Call,Bethesda,Maryland,20817,Solved,No,Service/Network,Resolved,connecting the service
348310,Over Charge by lying,18-06-2015,18-Jun-15,11:08:53 AM,Internet,Blacksburg,Virginia,24060,Solved,No,Billing/Charges,Resolved,over charge by lying
300985,Comcast keeps changing bill and every time gives new reasons!!,21-05-2015,21-May-15,11:29:53 AM,Internet,Blackwood,New Jersey,8012,Solved,No,Billing/Charges,Resolved,comcast keeps changing bill and every time gives new reasons
336029,Ad in craigslist was a scam for selling product not owned,06-11-2015,06-Nov-15,9:31:55 PM,Internet,Blackwood,New Jersey,8012,Closed,No,Other/Technical,Unresolved,ad in craigslist was a scam for selling product not owned
353614,Comcast Internet,20-06-2015,20-Jun-15,10:58:15 AM,Customer Care Call,Blaine,Washington,98230,Solved,No,Other/Technical,Resolved,comcast internet
350810,Comcast billing after discontinuation of service,18-06-2015,18-Jun-15,10:52:12 PM,Customer Care Call,Blairstown,New Jersey,7825,Solved,No,Billing/Charges,Resolved,comcast billing after discontinuation of service
347021,COMPLAINT AGAINST COMCAST,17-06-2015,17-Jun-15,6:54:21 PM,Customer Care Call,Bloomfield,Michigan,48302,Open,No,Other/Technical,Unresolved,complaint against comcast
347789,Comcast data cap,18-06-2015,18-Jun-15,3:22:37 AM,Internet,Bloomingdale,Georgia,31302,Open,No,Other/Technical,Unresolved,comcast data cap
358822,Comcast Issues,23-06-2015,23-Jun-15,3:05:04 PM,Internet,Bloomingdale,Georgia,31302,Pending,No,Other/Technical,Unresolved,comcast issues
249465,Comcast charging a fee without disclosing,22-04-2015,22-Apr-15,8:44:27 AM,Internet,Bloomington,Illinois,61701,Closed,No,Billing/Charges,Unresolved,comcast charging a fee without disclosing
360372,increased bill,23-06-2015,23-Jun-15,10:36:29 PM,Internet,Bloomington,Illinois,61704,Solved,No,Billing/Charges,Resolved,increased bill
360432,"Incorrect charges, and would not fix",23-06-2015,23-Jun-15,11:00:41 PM,Internet,Bloomington,Illinois,61701,Open,No,Billing/Charges,Unresolved,incorrect charges and would not fix
367310,Suspected Throttling,26-06-2015,26-Jun-15,1:00:33 AM,Internet,Bloomington,Illinois,61704,Open,Yes,Other/Technical,Unresolved,suspected throttling
251442,constant disruption of internet service,22-04-2015,22-Apr-15,9:41:10 PM,Customer Care Call,Bloomington,Indiana,47401,Closed,No,Service/Network,Unresolved,constant disruption of internet service
363940,Comcast Unfair Billing Practices,25-06-2015,25-Jun-15,9:05:14 AM,Customer Care Call,Bloomington,Indiana,47408,Solved,No,Billing/Charges,Resolved,comcast unfair billing practices
367449,Incorrect Billing and Service from Comcast,26-06-2015,26-Jun-15,8:45:22 AM,Internet,Bloomington,Indiana,47401,Solved,No,Billing/Charges,Resolved,incorrect billing and service from comcast
312775,Comcast reduced my internet speed,28-05-2015,28-May-15,11:01:44 PM,Customer Care Call,Bloomington,Minnesota,55420,Solved,No,Internet Speed,Resolved,comcast reduced my internet speed
360666,Keep getting charged rental fees for modem I already own,24-06-2015,24-Jun-15,12:49:46 AM,Customer Care Call,Bloomington,Minnesota,55431,Solved,No,Billing/Charges,Resolved,keep getting charged rental fees for modem i already own
327468,Dealing with Comcast/Xfinity,06-07-2015,06-Jul-15,3:07:09 PM,Internet,Bloominton,Illinois,61701,Closed,No,Other/Technical,Unresolved,dealing with comcastxfinity
239613,Over Billing,16-04-2015,16-Apr-15,3:03:03 PM,Customer Care Call,Boca Raton,Florida,33496,Closed,No,Billing/Charges,Unresolved,over billing
253813,Billing,23-04-2015,23-Apr-15,5:48:47 PM,Customer Care Call,Boca Raton,Florida,33486,Closed,Yes,Billing/Charges,Unresolved,billing
259141,Awful Service!,27-04-2015,27-Apr-15,2:13:15 PM,Internet,Boca Raton,Florida,33487,Closed,No,Service/Network,Unresolved,awful service
275079,Comcast bad practices,05-05-2015,05-May-15,8:41:17 PM,Internet,Boca Raton,Florida,33487,Closed,No,Other/Technical,Unresolved,comcast bad practices
292598,Billing for equipment that was not provided to me,15-05-2015,15-May-15,5:48:59 PM,Customer Care Call,Boca Raton,Florida,33496,Open,No,Billing/Charges,Unresolved,billing for equipment that was not provided to me
294846,Comcast Speed Issues,18-05-2015,18-May-15,12:52:13 PM,Customer Care Call,Boca Raton,Florida,33434,Open,No,Internet Speed,Unresolved,comcast speed issues
319332,Technical Support,06-02-2015,06-Feb-15,4:28:50 PM,Customer Care Call,Boca Raton,Florida,33432,Solved,No,Customer Service,Resolved,technical support
353911,Failure to supply the proper Internet service,20-06-2015,20-Jun-15,2:41:33 PM,Customer Care Call,Boca Raton,Florida,33432,Solved,No,Service/Network,Resolved,failure to supply the proper internet service
370148,Comcast disconnected my account without reason or notice,27-06-2015,27-Jun-15,3:36:57 PM,Customer Care Call,Boca Raton,Florida,33486,Open,No,Service/Network,Unresolved,comcast disconnected my account without reason or notice
376154,Bad Service/drop calls/no support,30-06-2015,30-Jun-15,9:06:31 PM,Internet,Boca Raton,Florida,33498,Open,No,Service/Network,Unresolved,bad servicedrop callsno support
375862,Modem rental fees,30-06-2015,30-Jun-15,6:42:19 PM,Internet,Boca Raton,Florida,33496,Open,No,Billing/Charges,Unresolved,modem rental fees
234849,Comcast - issues galore,14-04-2015,14-Apr-15,2:07:23 PM,Internet,Bolton,Massachusetts,1740,Closed,No,Other/Technical,Unresolved,comcast  issues galore
344483,Monopolistic behavior,16-06-2015,16-Jun-15,8:36:12 PM,Customer Care Call,Bolton,Massachusetts,1740,Solved,No,Other/Technical,Resolved,monopolistic behavior
315491,bait and switch pricing,30-05-2015,30-May-15,10:38:41 PM,Customer Care Call,Bordentown,New Jersey,8505,Open,No,Billing/Charges,Unresolved,bait and switch pricing
240843,hbo go comcast,17-04-2015,17-Apr-15,9:30:48 AM,Customer Care Call,Boston,Massachusetts,2215,Closed,No,Other/Technical,Unresolved,hbo go comcast
